"conjugal","1","-1","conjugal"
"intrinsically","1","-1","intrinsically"
"vicious","1","-1","vicious"
"illicite","1","-1","illicite"
"namque","1","-1","namque"
"turpiter","1","-1","turpiter"
"etiam","1","-1","etiam"
"cum","1","1944","cum"
"legitima","1","-1","legitima"
"uxore","1","-1","uxore"
"concumbitur","1","-1","concumbitur"
"ubi","1","-1","ubi"
"prolis","1","-1","prolis"
"conceptio","1","-1","conceptio"
"devitatur","1","-1","devitatur"
"misunderstood","1","-1","misunderstood"
"seminary","1","-1","seminary"
"nonetheless","1","-1","nonetheless"
"unwitting","1","-1","unwitting"
"clericalist","1","-1","clericalists"
"simplistic","1","-1","simplistic"
"solace","1","-1","solace"
"mumble","1","-1","mumble"
"facilitate","1","5621","facilitate"
"circumscribe","1","-1","circumscribed"
"mystic","1","-1","mystics"
"vain","1","-1","vain"
"anima","1","-1","anima"
"mea","1","-1","mea"
"ego","1","-1","ego"
"invent","1","-1","invented"
"expediency","1","-1","expediency"
"boer","1","-1","boers"
"bloody","1","9404","bloody"
"cure","1","-1","cured"
"midwifed","1","-1","midwifed"
"vaccinate","1","-1","vaccinated"
"pauper","1","-1","paupers"
"forcible","1","-1","forcible"
"tarsus","1","-1","tarsus"
"vivid","1","-1","vivid"
"convenit","1","-1","convenit"
"sacramento","1","4444","sacramento"
"divino","1","-1","divino"
"humano","1","-1","humano"
"lucis","1","-1","lucis"
"tenebrarum","1","-1","tenebrarum"
"severity","1","-1","severity"
"punitive","1","-1","punitive"
"despises","1","-1","despises"
"eminently","1","-1","eminently"
"conducive","1","-1","conducive"
"tranquillity","1","-1","tranquillity"
"legitimacy","1","-1","legitimacy"
"thy","1","6166","thy"
"domum","1","-1","domum"
"agrum","1","-1","agrum"
"ancillam","1","-1","ancillam"
"bovem","1","-1","bovem"
"asinum","1","-1","asinum"
"decently","1","-1","decently"
"amid","1","-1","amid"
"uncertainty","1","-1","uncertainties"
"filii","1","-1","filii"
"sunt","1","-1","sunt"
"naturaliter","1","-1","naturaliter"
"aliquid","1","-1","aliquid"
"patris","1","-1","patris"
"pernicious","1","-1","pernicious"
"usurp","1","-1","usurped"
"liberum","1","-1","liberum"
"arbitrium","1","-1","arbitrium"
"wisely","1","-1","wisely"
"erasmus","1","-1","erasmus"
"tariff","1","-1","tariffs"
"succession","1","-1","succession"
"seductive","1","-1","seductive"
"allegation","1","-1","allegations"
"pander","1","-1","pander"
"finland","1","4188","finland"
"analyse","1","-1","analysing"
"exaggeration","1","-1","exaggeration"
"memorable","1","-1","memorable"
"falsehood","1","-1","falsehoods"
"opponent","1","9498","opponents"
"hitler","1","-1","hitler"
"margate","1","-1","margate"
"auld","1","-1","auld"
"lang","1","6417","lang"
"syne","1","-1","syne"
"bulldog","1","-1","bulldog"
"intermarry","1","-1","intermarried"
"alleviate","1","-1","alleviate"
"offensive","1","6273","offensive"
"insinuation","1","-1","insinuations"
"tarnish","1","-1","tarnish"
"rubbish","1","-1","rubbish"
"prehistory","1","-1","prehistory"
"reformatted","1","-1","reformatted"
"grammatical","1","-1","grammatical"
"verbal","1","9728","verbal"
"unmediated","1","-1","unmediated"
"unprocessed","1","-1","unprocessed"
"sensation","1","-1","sensations"
"nameless","1","-1","nameless"
"unsystematised","1","-1","unsystematised"
"grunt","1","-1","grunts"
"solicitous","1","-1","solicitous"
"cluck","1","-1","clucking"
"electro","1","8765","electro"
"ras","1","-1","razes"
"partition","1","-1","partitions"
"eccentric","1","-1","eccentric"
"tinkerer","1","-1","tinkerer"
"unquestioned","1","-1","unquestioned"
"genius","1","8199","genius"
"unspecified","1","-1","unspecified"
"landmark","1","-1","landmark"
"gotham","1","-1","gotham"
"certify","1","2215","certified"
"recreationally","1","-1","recreationally"
"squirely","1","-1","squirely"
"photographer","1","5524","photographer"
"photo","1","454","photos"
"lux","1","-1","lux"
"perpetua","1","-1","perpetua"
"luceat","1","-1","luceat"
"ei","1","-1","ei"
"imperceptible","1","-1","imperceptible"
"recollection","1","-1","recollection"
"overheard","1","-1","overheard"
"vagueness","1","-1","vagueness"
"allegory","1","-1","allegory"
"singular","1","-1","singular"
"dissociate","1","-1","dissociate"
"embroil","1","-1","embroiled"
"smack","1","-1","smacked"
"omit","1","-1","omitting"
"cornerstone","1","-1","cornerstones"
"pique","1","-1","pique"
"tenor","1","-1","tenor"
"ave","1","2319","ave"
"aria","1","-1","arias"
"resound","1","-1","resounded"
"earpiece","1","-1","earpiece"
"qali","1","-1","qali"
"slice","1","-1","slices"
"bakelite","1","-1","bakelite"
"hastily","1","-1","hastily"
"narratorial","1","-1","narratorial"
"omniscient","1","-1","omniscient"
"narrator","1","-1","narrator"
"incidence","1","8689","incidence"
"cripple","1","-1","crippled"
"coffer","1","-1","coffers"
"overdrawn","1","-1","overdrawn"
"excavation","1","-1","excavation"
"gush","1","-1","gushing"
"iceland","1","6498","iceland"
"unfortunately","1","4183","unfortunately"
"stab","1","-1","stabbed"
"dug","1","-1","dug"
"ascertain","1","-1","ascertain"
"ala","1","-1","alas"
"wrangle","1","-1","wrangling"
"independently","1","7661","independently"
"discrete","1","9159","discrete"
"inflation","1","6942","inflation"
"query","1","4637","queries"
"phlegmatic","1","-1","phlegmatic"
"striven","1","-1","striven"
"devastate","1","-1","devastated"
"u","1","422","u"
"unpleasant","1","-1","unpleasant"
"linen","1","-1","linen"
"griffith","1","-1","griffiths"
"hothead","1","-1","hotheads"
"anglo","1","-1","anglo"
"configuration","1","2150","configuration"
"italianita","1","-1","italianità"
"migration","1","5266","migration"
"lukewarm","1","-1","lukewarm"
"bemoan","1","-1","bemoaning"
"virus","1","2223","virus"
"inoffensive","1","-1","inoffensive"
"rejuvenate","1","-1","rejuvenate"
"bedside","1","-1","bedside"
"crumple","1","-1","crumpled"
"endear","1","-1","endear"
"humility","1","-1","humility"
"stethoscope","1","-1","stethoscope"
"skull","1","-1","skulls"
"galvanise","1","-1","galvanised"
"dare","1","-1","dared"
"timidity","1","-1","timidity"
"sweaty","1","-1","sweaty"
"obsequious","1","-1","obsequious"
"authentic","1","6064","authentic"
"jeremiad","1","-1","jeremiads"
"manifestly","1","-1","manifestly"
"mason","1","6433","mason"
"pomposity","1","-1","pomposity"
"gnaw","1","-1","gnaw"
"headache","1","-1","headache"
"lucrative","1","-1","lucrative"
"slum","1","-1","slums"
"ruffian","1","-1","ruffians"
"artificium","1","-1","artificium"
"prius","1","-1","prius"
"persuadeant","1","-1","persuadeant"
"quam","1","-1","quam"
"edocent","1","-1","edocent"
"detachment","1","-1","detachment"
"grocer","1","-1","grocer"
"pew","1","-1","pews"
"creep","1","-1","creeping"
"gentry","1","-1","gentry"
"erode","1","-1","eroded"
"lapidem","1","-1","lapidem"
"istum","1","-1","istum"
"confringetur","1","-1","confringetur"
"quem","1","-1","quem"
"vero","1","-1","vero"
"conteret","1","-1","conteret"
"eum","1","-1","eum"
"nam","1","7985","nam"
"semper","1","-1","semper"
"pauperes","1","-1","pauperes"
"habetis","1","-1","habetis"
"vobiscum","1","-1","vobiscum"
"profess","1","-1","profess"
"sow","1","-1","sow"
"sown","1","-1","sown"
"animosity","1","-1","animosity"
"elaborate","1","-1","elaborate"
"subversion","1","-1","subversion"
"constantly","1","5978","constantly"
"aggrandise","1","-1","aggrandising"
"encomia","1","-1","encomia"
"portray","1","-1","portraying"
"heroic","1","-1","heroic"
"manzoni","1","-1","manzoni"
"amicus","1","-1","amicus"
"meus","1","-1","meus"
"inimicus","1","-1","inimicus"
"inimici","1","-1","inimici"
"mei","1","-1","mei"
"patronage","1","-1","patronage"
"truman","1","-1","truman"
"intercept","1","-1","intercept"
"collision","1","-1","collision"
"eurasian","1","-1","eurasian"
"traumatise","1","-1","traumatised"
"periodic","1","7934","periodic"
"crust","1","-1","crusts"
"snapshot","1","7823","snapshot"
"inability","1","-1","inability"
"fluid","1","5085","fluid"
"triassic","1","-1","triassic"
"cluster","1","4643","cluster"
"hemisphere","1","-1","hemisphere"
"laurasia","1","-1","laurasia"
"arabian","1","-1","arabian"
"suture","1","-1","sutured"
"eurasia","1","-1","eurasia"
"notify","1","6911","notified"
"dampen","1","-1","dampen"
"oeec","1","-1","oeec"
"snag","1","-1","snag"
"equivocation","1","-1","equivocation"
"separately","1","6579","separately"
"examination","1","3466","examination"
"shim","1","-1","shimmed"
"prevarication","1","-1","prevarication"
"stringency","1","-1","stringency"
"causal","1","-1","causal"
"heroism","1","-1","heroism"
"absent","1","6792","absent"
"peacetime","1","-1","peacetime"
"inconveniently","1","-1","inconveniently"
"nuisance","1","-1","nuisance"
"sabre","1","-1","sabres"
"adviser","1","-1","adviser"
"rd","1","2014","rd"
"plymouth","1","7001","plymouth"
"fruitfully","1","-1","fruitfully"
"bennett","1","7997","bennett"
"carter","1","5008","carter"
"lloyd","1","7542","lloyd"
"patiently","1","-1","patiently"
"eighth","1","-1","eighth"
"catastrophic","1","-1","catastrophic"
"balmy","1","-1","balmy"
"skilled","1","7420","skilled"
"unskilled","1","-1","unskilled"
"shipowner","1","-1","shipowners"
"rundown","1","-1","rundown"
"abrupt","1","-1","abrupt"
"partially","1","7838","partially"
"ingenious","1","-1","ingenious"
"wield","1","-1","wielding"
"unencumbered","1","-1","unencumbered"
"regrettable","1","-1","regrettable"
"endure","1","-1","endured"
"aflame","1","-1","aflame"
"cynically","1","-1","cynically"
"talismanic","1","-1","talismanic"
"scriptural","1","-1","scriptural"
"wittering","1","-1","wittering"
"bumble","1","-1","bumbling"
"deuteronomy","1","-1","deuteronomy"
"writ","1","-1","writ"
"assuage","1","-1","assuage"
"jot","1","-1","jot"
"neatly","1","-1","neatly"
"portentously","1","-1","portentously"
"renew","1","8382","renew"
"astonish","1","-1","astonished"
"accordingly","1","6717","accordingly"
"deject","1","-1","dejected"
"parry","1","-1","parried"
"cudgel","1","-1","cudgels"
"yorkshire","1","5791","yorkshire"
"arthur","1","4609","arthur"
"proffer","1","-1","proffer"
"overdraft","1","-1","overdraft"
"incredulity","1","-1","incredulity"
"breezy","1","-1","breezy"
"brandy","1","-1","brandy"
"soda","1","-1","soda"
"athenaeum","1","-1","athenaeum"
"docility","1","-1","docility"
"cripps","1","-1","cripps"
"revival","1","-1","revival"
"revise","1","2921","revised"
"coerce","1","-1","coerced"
"succinctly","1","-1","succinctly"
"successive","1","-1","successive"
"impossibility","1","-1","impossibility"
"unaided","1","-1","unaided"
"unilateral","1","-1","unilateral"
"cavil","1","-1","cavilling"
"genus","1","-1","genus"
"rotaliida","1","-1","rotaliida"
"planktonic","1","-1","planktonic"
"extinct","1","-1","extinct"
"globose","1","-1","globose"
"perforate","1","-1","perforate"
"cylindrical","1","-1","cylindrical"
"pore","1","-1","pores"
"coil","1","-1","coil"
"spire","1","-1","spire"
"bicarbonate","1","-1","bicarbonate"
"dioxide","1","-1","dioxide"
"arch","1","6145","arch"
"imperforate","1","-1","imperforate"
"knick","1","-1","knick"
"knack","1","-1","knack"
"asymmetrical","1","-1","asymmetrical"
"web","1","72","web"
"remnant","1","-1","remnants"
"hispid","1","-1","hispid"
"stubble","1","-1","stubble"
"swarm","1","-1","swarms"
"ectoplasmic","1","-1","ectoplasmic"
"whisker","1","-1","whiskers"
"bristle","1","-1","bristling"
"calcareous","1","-1","calcareous"
"ooze","1","-1","ooze"
"ossuary","1","-1","ossuary"
"palpable","1","-1","palpable"
"impalpable","1","-1","impalpable"
"hunk","1","-1","hunks"
"prop","1","-1","propped"
"appease","1","-1","appease"
"farmhouse","1","-1","farmhouses"
"whence","1","-1","whence"
"ionian","1","-1","ionian"
"elephant","1","-1","elephants"
"hippopotamus","1","-1","hippopotamuses"
"proximity","1","-1","proximity"
"geography","1","5001","geography"
"crispi","1","-1","crispi"
"irredenta","1","-1","irredenta"
"unredeemed","1","-1","unredeemed"
"episode","1","3465","episode"
"entropic","1","-1","entropic"
"topple","1","-1","toppling"
"luftwaffe","1","-1","luftwaffe"
"muscular","1","-1","muscular"
"charade","1","-1","charade"
"canvass","1","-1","canvassing"
"nota","1","-1","nota"
"res","1","3712","res"
"mala","1","-1","mala"
"optima","1","-1","optima"
"unfortunate","1","-1","unfortunate"
"malign","1","-1","malign"
"dormant","1","-1","dormant"
"perspicacity","1","-1","perspicacity"
"whomsoever","1","-1","whomsoever"
"grind","1","-1","grind"
"reprieve","1","-1","reprieve"
"greedy","1","-1","greedy"
"dive","1","7139","dive"
"permanence","1","-1","permanence"
"mora","1","-1","mora"
"finis","1","-1","finis"
"callous","1","-1","callous"
"lob","1","-1","lobs"
"bluster","1","-1","bluster"
"cleverly","1","-1","cleverly"
"hid","1","-1","hid"
"palimpsest","1","-1","palimpsest"
"illiberality","1","-1","illiberality"
"engulf","1","-1","engulf"
"ostia","1","-1","ostia"
"shrink","1","-1","shrink"
"bombardment","1","-1","bombardment"
"malnutrition","1","-1","malnutrition"
"enteritis","1","-1","enteritis"
"murine","1","-1","murine"
"typhus","1","-1","typhus"
"buyer","1","3507","buyers"
"seller","1","1139","sellers"
"magnanimous","1","-1","magnanimous"
"churn","1","-1","churning"
"sinnizza","1","-1","sinnizza"
"eclair","1","-1","eclairs"
"flour","1","9856","flour"
"marketeers","1","-1","marketeers"
"knuckle","1","-1","knuckle"
"duster","1","-1","duster"
"grudge","1","-1","grudge"
"getaway","1","-1","getaway"
"safekeeping","1","-1","safekeeping"
"accountant","1","-1","accountant"
"suitcase","1","-1","suitcase"
"wrist","1","8768","wrist"
"citroen","1","-1","citroën"
"ds","1","3500","ds"
"innovative","1","4032","innovative"
"hydropneumatic","1","-1","hydropneumatic"
"suspension","1","5066","suspension"
"astride","1","-1","astride"
"waiter","1","-1","waiter"
"espresso","1","-1","espresso"
"tray","1","7454","tray"
"jockey","1","-1","jockey"
"rein","1","-1","reins"
"drunkenly","1","-1","drunkenly"
"jewellery","1","4019","jewellery"
"afar","1","-1","afar"
"viability","1","-1","viability"
"railroad","1","-1","railroads"
"elencated","1","-1","elencated"
"deem","1","6114","deemed"
"modernisation","1","-1","modernisation"
"installation","1","9553","installations"
"equipment","1","539","equipment"
"kw","1","9679","kw"
"tonne","1","-1","tonnes"
"upcoming","1","3304","upcoming"
"impatience","1","-1","impatience"
"intolerant","1","-1","intolerant"
"manipulative","1","-1","manipulative"
"demean","1","-1","demeaning"
"erroneous","1","-1","erroneous"
"misleading","1","-1","misleading"
"obviously","1","4416","obviously"
"doth","1","-1","doth"
"emptive","1","-1","emptive"
"insolence","1","-1","insolence"
"ferociously","1","-1","ferociously"
"fob","1","-1","fobbed"
"principled","1","-1","principled"
"provocation","1","-1","provocation"
"unreasonable","1","-1","unreasonable"
"preside","1","-1","presided"
"mistrust","1","-1","mistrust"
"hasty","1","-1","hasty"
"unmistakably","1","-1","unmistakably"
"frustrating","1","-1","frustrating"
"datum","1","130","data"
"statistic","1","1158","statistics"
"resent","1","-1","resent"
"accede","1","-1","accede"
"amendment","1","5440","amendments"
"mollification","1","-1","mollification"
"contradictory","1","-1","contradictory"
"decisiveness","1","-1","decisiveness"
"dissipate","1","-1","dissipated"
"resume","1","3547","resume"
"weaselly","1","-1","weaselly"
"retrace","1","-1","retraced"
"hapless","1","-1","hapless"
"ariadne","1","-1","ariadne"
"inadmissible","1","-1","inadmissible"
"pertinent","1","-1","pertinent"
"apposite","1","-1","apposite"
"germane","1","-1","germane"
"gentlemanly","1","-1","gentlemanly"
"opportune","1","-1","opportune"
"cricket","1","5582","cricket"
"damocles","1","-1","damocles"
"penknife","1","-1","penknife"
"outrage","1","-1","outraged"
"browbeaten","1","-1","browbeaten"
"oafish","1","-1","oafish"
"pothole","1","-1","potholes"
"sequence","1","2259","sequence"
"communicates","1","-1","communicates"
"communique","1","-1","communiqué"
"underline","1","-1","underline"
"recovery","1","2146","recovery"
"minuscule","1","-1","minuscule"
"diversion","1","-1","diversion"
"mufti","1","-1","mufti"
"kindness","1","-1","kindness"
"nod","1","-1","nod"
"cordial","1","-1","cordial"
"frank","1","2536","frank"
"cordiality","1","-1","cordiality"
"sluice","1","-1","sluice"
"irreversible","1","-1","irreversible"
"awaken","1","-1","awakening"
"glance","1","4439","glance"
"bloom","1","-1","blooming"
"buzz","1","-1","buzzing"
"erase","1","-1","erased"
"shrill","1","-1","shrill"
"nocturnal","1","-1","nocturnal"
"aperitif","1","-1","aperitif"
"sober","1","-1","sober"
"superflupous","1","-1","superflupous"
"wander","1","-1","wandered"
"sleeved","1","-1","sleeved"
"huff","1","-1","huff"
"acclaim","1","-1","acclaim"
"sitting","1","-1","sittings"
"rectify","1","-1","rectified"
"agenda","1","3190","agenda"
"chairman","1","2718","chairman"
"pledge","1","-1","pledging"
"premiership","1","-1","premiership"
"unawares","1","-1","unawares"
"foreseen","1","-1","foreseen"
"considerably","1","-1","considerably"
"dane","1","-1","dane"
"geld","1","-1","geld"
